index,duration_sec,start_time,end_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bike_id,user_type,member_birth_year,member_gender,bike_share_for_all_trip,duration_min,duration_hr,member_age,month,date,day,hour,timeofweek,dayperiod,member_age_group,zip
769923,247,2018-06-08 13:31:18.7400,2018-06-08 13:35:25.873,50.0,2nd St at Townsend St,37.780526,-122.39028799999998,81.0,Berry St at 4th St,37.77588,-122.39317,2788,Subscriber,1987.0,Male,No,4.12,0.07,32,June,08,Friday,13,Weekday,Afternoon,Young Adult,94107
84769,698,2018-01-04 17:45:21.9760,2018-01-04 17:57:00.207,312.0,San Jose Diridon Station,37.329732,-121.90178200000001,286.0,San Carlos St at 11th St,37.3364659,-121.8766132,1616,Subscriber,1985.0,Female,No,11.63,0.19,34,January,04,Thursday,17,Weekday,Afternoon,Young Adult,95110
1567427,496,2018-10-05 07:51:59.6690,2018-10-05 08:00:15.857,122.0,19th St at Mission St,37.760298999999996,-122.418892,84.0,Duboce Park,37.769200500000004,-122.4338119,3895,Subscriber,1969.0,Male,Yes,8.27,0.14,50,October,05,Friday,8,Weekday,Morning,Adult,94110
579731,290,2018-05-08 16:47:41.5120,2018-05-08 16:52:31.880,186.0,Lakeside Dr at 14th St,37.8013189,-122.26264180000001,200.0,2nd Ave at E 18th St,37.800213566969795,-122.25381016731262,3627,Subscriber,1970.0,Male,No,4.83,0.08,49,May,08,Tuesday,16,Weekday,Afternoon,Adult,94612
1154889,1017,2018-08-09 17:26:48.9390,2018-08-09 17:43:46.762,22.0,Howard St at Beale St,37.789756,-122.39464299999999,355.0,23rd St at Tennessee St,37.75536713215853,-122.38879501819609,1934,Subscriber,1994.0,Male,No,16.95,0.28,25,August,09,Thursday,17,Weekday,Afternoon,Young Adult,94105
717424,320,2018-06-16 21:16:06.4960,2018-06-16 21:21:27.264,345.0,Hubbell St at 16th St,37.76647421515012,-122.39829540252686,114.0,Rhode Island St at 17th St,37.7644783,-122.40257009999999,3117,Customer,1991.0,Female,No,5.33,0.09,28,June,16,Saturday,21,Weekend,Evening,Young Adult,94107
458737,434,2018-05-29 19:10:41.6300,2018-05-29 19:17:56.271,116.0,Mississippi St at 17th St,37.764802200000005,-122.3947713,62.0,Victoria Manalo Draves Park,37.77779057034257,-122.40643188357352,3882,Subscriber,,,No,7.23,0.12,0,May,29,Tuesday,19,Weekday,Evening,Children,94107
1672421,376,2018-11-10 19:20:40.1220,2018-11-10 19:26:56.920,204.0,55th St at Telegraph Ave,37.84018579999999,-122.26182250000001,152.0,47th St at San Pablo Ave,37.83563220458518,-122.28105068206787,251,Customer,1983.0,Female,No,6.27,0.1,36,November,10,Saturday,19,Weekend,Evening,Adult,94609
216249,734,2018-03-28 17:14:55.0690,2018-03-28 17:27:09.179,11.0,Davis St at Jackson St,37.79728,-122.398436,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.39528200000001,2087,Subscriber,1977.0,Male,No,12.23,0.2,42,March,28,Wednesday,17,Weekday,Afternoon,Adult,94111
72868,907,2018-01-10 10:03:47.2720,2018-01-10 10:18:55.206,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.39528200000001,9.0,Broadway at Battery St,37.798572108462565,-122.40086898207666,2574,Subscriber,1958.0,Male,No,15.12,0.25,61,January,10,Wednesday,10,Weekday,Morning,Senior,94107
1224999,1011,2018-09-28 08:49:07.2430,2018-09-28 09:05:58.778,91.0,Berry St at King St,37.77176211031317,-122.39843755960464,41.0,Golden Gate Ave at Polk St,37.78127,-122.41873999999999,783,Subscriber,1983.0,Male,No,16.85,0.28,36,September,28,Friday,9,Weekday,Morning,Adult,94158
1041244,209,2018-08-28 17:16:07.5300,2018-08-28 17:19:37.355,64.0,5th St at Brannan St,37.776753899999996,-122.3990176,321.0,5th St at Folsom,37.78014570345598,-122.40307085237872,167,Subscriber,1988.0,Male,No,3.48,0.06,31,August,28,Tuesday,17,Weekday,Afternoon,Young Adult,94107
1551681,1041,2018-10-08 07:49:55.8060,2018-10-08 08:07:17.540,123.0,Folsom St at 19th St,37.7605936,-122.41481709999998,37.0,2nd St at Folsom St,37.78499972833808,-122.39593561749642,2907,Subscriber,,,No,17.35,0.29,0,October,08,Monday,8,Weekday,Morning,Children,94110
1034357,508,2018-08-29 16:36:38.5110,2018-08-29 16:45:07.506,8.0,The Embarcadero at Vallejo St,37.799953,-122.398525,22.0,Howard St at Beale St,37.789756,-122.39464299999999,1220,Subscriber,1987.0,Female,No,8.47,0.14,32,August,29,Wednesday,16,Weekday,Afternoon,Young Adult,94111
1699663,566,2018-11-06 11:41:34.8530,2018-11-06 11:51:01.673,76.0,McCoppin St at Valencia St,37.77166246221617,-122.42242321372034,89.0,Division St at Potrero Ave,37.76921786152374,-122.40764558315277,2503,Subscriber,1979.0,Female,No,9.43,0.16,40,November,06,Tuesday,11,Weekday,Morning,Adult,94103
937770,857,2018-07-13 18:29:07.4890,2018-07-13 18:43:25.201,23.0,The Embarcadero at Steuart St,37.791464000000005,-122.391034,50.0,2nd St at Townsend St,37.780526,-122.39028799999998,3610,Customer,1965.0,Female,No,14.28,0.24,54,July,13,Friday,18,Weekday,Afternoon,Adult,94105
1475785,589,2018-10-19 08:42:59.1880,2018-10-19 08:52:49.004,127.0,Valencia St at 21st St,37.7567083,-122.421025,58.0,Market St at 10th St,37.776619000000004,-122.41738500000001,2875,Subscriber,1991.0,Male,No,9.82,0.16,28,October,19,Friday,8,Weekday,Morning,Young Adult,94110
1270466,615,2018-09-21 08:54:21.4160,2018-09-21 09:04:36.846,22.0,Howard St at Beale St,37.789756,-122.39464299999999,80.0,Townsend St at 5th St,37.7753058,-122.39738,527,Subscriber,1984.0,Male,No,10.25,0.17,35,September,21,Friday,9,Weekday,Morning,Young Adult,94105
420141,880,2018-04-07 09:40:25.2660,2018-04-07 09:55:06.125,64.0,5th St at Brannan St,37.776753899999996,-122.3990176,43.0,San Francisco Public Library (Grove St at Hyde St),37.7787677,-122.41592920000001,27,Subscriber,1984.0,Male,Yes,14.67,0.24,35,April,07,Saturday,9,Weekend,Morning,Young Adult,94107
1284568,345,2018-09-19 12:42:12.1660,2018-09-19 12:47:57.993,80.0,Townsend St at 5th St,37.7753058,-122.39738,4.0,Cyril Magnin St at Ellis St,37.78588062694133,-122.4089150084319,3828,Subscriber,1982.0,Male,No,5.75,0.1,37,September,19,Wednesday,12,Weekday,Morning,Adult,94107
1326525,531,2018-09-12 19:56:57.8400,2018-09-12 20:05:49.827,254.0,Vine St at Shattuck Ave,37.88022244590679,-122.26959228515624,251.0,California St at University Ave,37.87055532905745,-122.27972030639648,3626,Customer,1970.0,Male,No,8.85,0.15,49,September,12,Wednesday,20,Weekday,Evening,Adult,94709
845713,1481,2018-07-27 12:18:47.8340,2018-07-27 12:43:29.124,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.40844488143921,6.0,The Embarcadero at Sansome St,37.80477,-122.40323400000001,2260,Customer,1988.0,Male,No,24.68,0.41,31,July,27,Friday,12,Weekday,Morning,Young Adult,94102
1626615,7029,2018-11-24 13:46:50.3470,2018-11-24 15:44:00.009,284.0,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208436062,-122.40087568759917,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,1888,Customer,,,No,117.15,1.95,0,November,24,Saturday,15,Weekend,Afternoon,Children,94103
1023676,183,2018-08-31 08:26:12.5900,2018-08-31 08:29:16.486,81.0,Berry St at 4th St,37.77588,-122.39317,49.0,S Park St at 3rd St,37.7807601,-122.39498940000001,1416,Subscriber,1979.0,Male,No,3.05,0.05,40,August,31,Friday,8,Weekday,Morning,Adult,94107
908399,594,2018-07-18 15:09:40.2720,2018-07-18 15:19:35.143,64.0,5th St at Brannan St,37.776753899999996,-122.3990176,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.40844488143921,1885,Subscriber,1975.0,Male,No,9.9,0.17,44,July,18,Wednesday,15,Weekday,Afternoon,Adult,94107
997793,1690,2018-07-04 21:36:17.0610,2018-07-04 22:04:28.049,265.0,Ninth St at Parker St,37.8588682,-122.2912095,18.0,Telegraph Ave at Alcatraz Ave,37.85022187449679,-122.26017236709595,11,Subscriber,1983.0,Male,No,28.17,0.47,36,July,04,Wednesday,22,Weekday,Evening,Adult,94710
833738,1309,2018-07-29 22:01:19.6020,2018-07-29 22:23:09.578,110.0,17th & Folsom Street Park (17th St at Folsom St),37.7637085,-122.41520420000002,323.0,Broadway at Kearny,37.79801364395978,-122.40595042705534,1126,Subscriber,1993.0,Male,No,21.82,0.36,26,July,29,Sunday,22,Weekend,Evening,Young Adult,94110
1070353,252,2018-08-23 12:49:00.1130,2018-08-23 12:53:12.166,104.0,4th St at 16th St,37.76704457969368,-122.39083349704742,81.0,Berry St at 4th St,37.77588,-122.39317,4364,Subscriber,1988.0,Male,No,4.2,0.07,31,August,23,Thursday,12,Weekday,Morning,Young Adult,94158
1559923,235,2018-10-06 11:11:31.4760,2018-10-06 11:15:26.591,351.0,10th St at University Ave,37.86906047545393,-122.29339957237242,259.0,Addison St at Fourth St,37.866248999999996,-122.29937079999999,2383,Subscriber,1994.0,Male,No,3.92,0.07,25,October,06,Saturday,11,Weekend,Morning,Young Adult,94710
1855855,473,2018-12-03 12:34:59.4800,2018-12-03 12:42:52.543,61.0,Howard St at 8th St,37.7765126,-122.4113061,37.0,2nd St at Folsom St,37.78499972833808,-122.39593561749642,4458,Subscriber,1984.0,Male,No,7.88,0.13,35,December,03,Monday,12,Weekday,Morning,Young Adult,94103
1021851,564,2018-08-31 12:52:47.1430,2018-08-31 13:02:11.249,278.0,The Alameda at Bush St,37.3319323,-121.9048882,310.0,San Fernando St at 4th St,37.335885,-121.88566000000002,2250,Subscriber,1991.0,Male,Yes,9.4,0.16,28,August,31,Friday,13,Weekday,Afternoon,Young Adult,95126
242440,463,2018-03-21 20:34:31.8470,2018-03-21 20:42:15.593,144.0,Precita Park,37.747299600000005,-122.41140290000001,121.0,Mission Playground,37.75921029999999,-122.4213392,254,Subscriber,1987.0,Male,No,7.72,0.13,32,March,21,Wednesday,20,Weekday,Evening,Young Adult,94110
1316701,423,2018-09-14 08:13:27.0000,2018-09-14 08:20:30.921,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776639200000005,-122.3955263,349.0,Howard St at Mary St,37.78100971717512,-122.40566611289978,2815,Subscriber,1983.0,Male,No,7.05,0.12,36,September,14,Friday,8,Weekday,Morning,Adult,94107
1072046,305,2018-08-23 08:49:54.4840,2018-08-23 08:55:00.344,98.0,Valencia St at 16th St,37.765052000000004,-122.42186609999999,59.0,S Van Ness Ave at Market St,37.774814,-122.418954,1230,Subscriber,1973.0,Male,No,5.08,0.08,46,August,23,Thursday,8,Weekday,Morning,Adult,94103
1599961,480,2018-11-30 17:10:12.7600,2018-11-30 17:18:13.490,50.0,2nd St at Townsend St,37.780526,-122.39028799999998,16.0,Steuart St at Market St,37.794129999999996,-122.39443,3601,Subscriber,1979.0,Male,No,8.0,0.13,40,November,30,Friday,17,Weekday,Afternoon,Adult,94107
3434,517,2018-01-31 09:00:10.9250,2018-01-31 09:08:48.751,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776639200000005,-122.3955263,61.0,Howard St at 8th St,37.7765126,-122.4113061,3658,Subscriber,1987.0,Female,No,8.62,0.14,32,January,31,Wednesday,9,Weekday,Morning,Young Adult,94107
1204394,5871,2018-08-01 17:38:15.9660,2018-08-01 19:16:06.974,200.0,2nd Ave at E 18th St,37.800213566969795,-122.25381016731262,200.0,2nd Ave at E 18th St,37.800213566969795,-122.25381016731262,1186,Customer,1976.0,Male,No,97.85,1.63,43,August,01,Wednesday,19,Weekday,Evening,Adult,94606
1304195,455,2018-09-16 15:41:20.3070,2018-09-16 15:48:55.606,50.0,2nd St at Townsend St,37.780526,-122.39028799999998,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,204,Subscriber,,,No,7.58,0.13,0,September,16,Sunday,15,Weekend,Afternoon,Children,94107
1843732,707,2018-12-05 17:40:37.0150,2018-12-05 17:52:24.911,22.0,Howard St at Beale St,37.789756,-122.39464299999999,92.0,Mission Bay Kids Park,37.772300631747626,-122.39302754402159,2913,Subscriber,1985.0,Female,No,11.78,0.2,34,December,05,Wednesday,17,Weekday,Afternoon,Young Adult,94105
1309310,419,2018-09-15 12:14:12.8660,2018-09-15 12:21:12.060,129.0,Harrison St at 20th St,37.758862,-122.412544,127.0,Valencia St at 21st St,37.7567083,-122.421025,3458,Subscriber,1971.0,Male,No,6.98,0.12,48,September,15,Saturday,12,Weekend,Morning,Adult,94110
1724955,157,2018-11-01 22:57:00.2640,2018-11-01 22:59:37.545,49.0,S Park St at 3rd St,37.7807601,-122.39498940000001,343.0,Bryant St at 2nd St,37.783171989315306,-122.39357203245164,962,Subscriber,1992.0,Female,No,2.62,0.04,27,November,01,Thursday,22,Weekday,Evening,Young Adult,94107
1654829,174,2018-11-14 16:08:27.3370,2018-11-14 16:11:22.166,13.0,Commercial St at Montgomery St,37.794230999999996,-122.402923,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,3715,Subscriber,1982.0,Male,No,2.9,0.05,37,November,14,Wednesday,16,Weekday,Afternoon,Adult,94111
1256184,266,2018-09-24 08:08:40.3200,2018-09-24 08:13:06.975,28.0,The Embarcadero at Bryant St,37.78716801474664,-122.38809792330359,17.0,Embarcadero BART Station (Beale St at Market St),37.792251,-122.39708600000002,4342,Subscriber,1979.0,Male,No,4.43,0.07,40,September,24,Monday,8,Weekday,Morning,Adult,94105
1557546,1457,2018-10-06 17:30:34.1690,2018-10-06 17:54:51.231,98.0,Valencia St at 16th St,37.765052000000004,-122.42186609999999,16.0,Steuart St at Market St,37.794129999999996,-122.39443,2941,Customer,1988.0,Male,No,24.28,0.4,31,October,06,Saturday,17,Weekend,Afternoon,Young Adult,94103
427358,720,2018-04-04 17:43:35.3340,2018-04-04 17:55:35.826,342.0,Colin P Kelly Jr St at Townsend St (Temporary Site),37.781382819628725,-122.38984107971191,4.0,Cyril Magnin St at Ellis St,37.78588062694133,-122.4089150084319,3640,Subscriber,1989.0,Male,No,12.0,0.2,30,April,04,Wednesday,17,Weekday,Afternoon,Young Adult,94107
511612,291,2018-05-20 00:25:22.9260,2018-05-20 00:30:14.334,105.0,16th St at Prosper St,37.764285,-122.43180420000002,223.0,16th St Mission BART Station 2,37.764765215497704,-122.42009103298186,3494,Subscriber,1991.0,Male,Yes,4.85,0.08,28,May,20,Sunday,0,Weekend,Evening,Young Adult,94114
1695918,730,2018-11-06 19:31:09.3810,2018-11-06 19:43:20.307,58.0,Market St at 10th St,37.776619000000004,-122.41738500000001,345.0,Hubbell St at 16th St,37.76647421515012,-122.39829540252686,2678,Customer,,,No,12.17,0.2,0,November,06,Tuesday,19,Weekday,Evening,Children,94102
324871,400,2018-04-28 12:16:43.3260,2018-04-28 12:23:23.815,266.0,Parker St at Fulton St,37.8624644,-122.26479109999998,246.0,Berkeley Civic Center,37.869059899999996,-122.270556,2437,Subscriber,1959.0,Male,No,6.67,0.11,60,April,28,Saturday,12,Weekend,Morning,Senior,94704
850957,509,2018-07-26 17:47:27.5050,2018-07-26 17:55:57.465,8.0,The Embarcadero at Vallejo St,37.799953,-122.398525,28.0,The Embarcadero at Bryant St,37.78716801474664,-122.38809792330359,2186,Subscriber,1968.0,Male,No,8.48,0.14,51,July,26,Thursday,17,Weekday,Afternoon,Adult,94111
1363486,1081,2018-09-07 08:12:04.3530,2018-09-07 08:30:05.998,39.0,Scott St at Golden Gate Ave,37.778999400000004,-122.4368608,14.0,Clay St at Battery St,37.795001,-122.39997,2928,Subscriber,1994.0,Male,No,18.02,0.3,25,September,07,Friday,8,Weekday,Morning,Young Adult,94115
727692,651,2018-06-15 07:36:18.7810,2018-06-15 07:47:10.673,336.0,Potrero Ave and Mariposa St,37.76328094058097,-122.4073773622513,49.0,S Park St at 3rd St,37.7807601,-122.39498940000001,1179,Subscriber,1988.0,Male,No,10.85,0.18,31,June,15,Friday,7,Weekday,Morning,Young Adult,94110
19507,129,2018-01-26 16:53:20.3700,2018-01-26 16:55:29.688,105.0,16th St at Prosper St,37.764285,-122.43180420000002,120.0,Mission Dolores Park,37.7614205,-122.4264353,1396,Subscriber,1992.0,Male,No,2.15,0.04,27,January,26,Friday,16,Weekday,Afternoon,Young Adult,94114
828128,523,2018-07-30 18:05:26.5330,2018-07-30 18:14:10.437,62.0,Victoria Manalo Draves Park,37.77779057034257,-122.40643188357352,27.0,Beale St at Harrison St,37.7880593,-122.39186480000001,2823,Subscriber,1992.0,Male,No,8.72,0.15,27,July,30,Monday,18,Weekday,Afternoon,Young Adult,94103
1112447,1117,2018-08-16 14:46:22.0120,2018-08-16 15:04:59.137,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,102.0,Irwin St at 8th St,37.7668828,-122.3995794,1537,Subscriber,1994.0,Male,No,18.62,0.31,25,August,16,Thursday,15,Weekday,Afternoon,Young Adult,94133
1558392,2096,2018-10-06 14:54:59.1070,2018-10-06 15:29:55.633,323.0,Broadway at Kearny,37.79801364395978,-122.40595042705534,285.0,Webster St at O'Farrell St,37.78352083526095,-122.43115782737732,4230,Subscriber,1993.0,Male,No,34.93,0.58,26,October,06,Saturday,15,Weekend,Afternoon,Young Adult,94133
610273,356,2018-05-02 20:03:37.8320,2018-05-02 20:09:34.723,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.39528200000001,93.0,4th St at Mission Bay Blvd S,37.770407399999996,-122.39119840000002,2064,Subscriber,1988.0,Male,No,5.93,0.1,31,May,02,Wednesday,20,Weekday,Evening,Young Adult,94107
261484,448,2018-03-16 08:27:58.0040,2018-03-16 08:35:26.584,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,185,Subscriber,1984.0,Female,No,7.47,0.12,35,March,16,Friday,8,Weekday,Morning,Young Adult,94133
955390,1424,2018-07-11 16:08:53.6500,2018-07-11 16:32:38.357,71.0,Broderick St at Oak St,37.773062700000004,-122.4390777,5.0,Powell St BART Station (Market St at 5th St),37.78389935708493,-122.40844488143921,195,Customer,,,No,23.73,0.4,0,July,11,Wednesday,16,Weekday,Afternoon,Children,94117
940292,2037,2018-07-13 13:56:32.1470,2018-07-13 14:30:29.475,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,15.0,San Francisco Ferry Building (Harry Bridges Plaza),37.795392,-122.394203,462,Customer,,,No,33.95,0.57,0,July,13,Friday,14,Weekday,Afternoon,Children,94133
567118,541,2018-05-10 13:00:42.9730,2018-05-10 13:09:44.926,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,47.0,4th St at Harrison St,37.78095459960753,-122.39974915981293,3883,Subscriber,1991.0,Female,No,9.02,0.15,28,May,10,Thursday,13,Weekday,Afternoon,Young Adult,94104
1247191,404,2018-09-25 10:11:30.3760,2018-09-25 10:18:14.966,67.0,San Francisco Caltrain Station 2  (Townsend St at 4th St),37.776639200000005,-122.3955263,79.0,7th St at Brannan St,37.773491899999996,-122.40367250000001,2126,Subscriber,1981.0,Female,No,6.73,0.11,38,September,25,Tuesday,10,Weekday,Morning,Adult,94107
1766223,739,2018-12-20 13:30:34.8740,2018-12-20 13:42:54.044,10.0,Washington St at Kearny St,37.795392937254526,-122.4047702550888,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710837,5047,Subscriber,1993.0,Male,No,12.32,0.21,26,December,20,Thursday,13,Weekday,Afternoon,Young Adult,94111
1829771,546,2018-12-08 10:50:01.8020,2018-12-08 10:59:08.796,146.0,30th St at San Jose Ave,37.7423139,-122.42318049999999,129.0,Harrison St at 20th St,37.758862,-122.412544,2778,Subscriber,1991.0,Female,No,9.1,0.15,28,December,08,Saturday,10,Weekend,Morning,Young Adult,94110
361574,707,2018-04-20 19:00:19.9060,2018-04-20 19:12:07.243,118.0,Eureka Valley Recreation Center,37.7591769,-122.4369431,141.0,Valencia St at Cesar Chavez St,37.747998100000004,-122.42021869999999,2560,Subscriber,1968.0,Male,No,11.78,0.2,51,April,20,Friday,19,Weekday,Evening,Adult,94114
1624906,349,2018-11-25 13:41:54.0320,2018-11-25 13:47:43.316,133.0,Valencia St at 22nd St,37.7552126,-122.42097520000002,98.0,Valencia St at 16th St,37.765052000000004,-122.42186609999999,2034,Subscriber,1996.0,Male,No,5.82,0.1,23,November,25,Sunday,13,Weekend,Afternoon,Young Adult,94110
1033963,577,2018-08-29 17:10:12.3040,2018-08-29 17:19:50.204,7.0,Frank H Ogawa Plaza,37.8045623549303,-122.27173805236816,221.0,E 12th St at 6th Ave,37.7943532,-122.25387450000001,3626,Subscriber,1992.0,Male,No,9.62,0.16,27,August,29,Wednesday,17,Weekday,Afternoon,Young Adult,94612
858427,280,2018-07-25 18:13:09.2520,2018-07-25 18:17:50.144,176.0,MacArthur BART Station,37.82840997305853,-122.26631462574005,212.0,Mosswood Park,37.8249311,-122.26047870000001,3315,Subscriber,1986.0,Male,No,4.67,0.08,33,July,25,Wednesday,18,Weekday,Afternoon,Young Adult,94609
1519129,626,2018-10-12 14:19:10.5030,2018-10-12 14:29:37.324,134.0,Valencia St at 24th St,37.7524278,-122.42062779999999,105.0,16th St at Prosper St,37.764285,-122.43180420000002,1747,Subscriber,1984.0,Other,No,10.43,0.17,35,October,12,Friday,14,Weekday,Afternoon,Young Adult,94110
1115606,1085,2018-08-16 07:24:25.4240,2018-08-16 07:42:30.605,70.0,Central Ave at Fell St,37.77331087889723,-122.44429260492323,21.0,Montgomery St BART Station (Market St at 2nd St),37.7896254,-122.400811,209,Subscriber,1993.0,Male,No,18.08,0.3,26,August,16,Thursday,7,Weekday,Morning,Young Adult,94117
407075,466,2018-04-10 13:24:24.3930,2018-04-10 13:32:11.107,107.0,17th St at Dolores St,37.7630152,-122.42649679999998,59.0,S Van Ness Ave at Market St,37.774814,-122.418954,1792,Subscriber,1971.0,Male,No,7.77,0.13,48,April,10,Tuesday,13,Weekday,Afternoon,Adult,94114
990030,153,2018-07-06 08:53:44.9940,2018-07-06 08:56:18.022,60.0,8th St at Ringold St,37.774520401136854,-122.4094493687153,350.0,8th St at Brannan St,37.77143136292109,-122.40578681230544,1978,Subscriber,1975.0,Male,No,2.55,0.04,44,July,06,Friday,8,Weekday,Morning,Adult,94103
356272,327,2018-04-22 16:36:06.4390,2018-04-22 16:41:34.377,75.0,Market St at Franklin St,37.773793206088705,-122.42123901844023,98.0,Valencia St at 16th St,37.765052000000004,-122.42186609999999,3156,Subscriber,,,No,5.45,0.09,0,April,22,Sunday,16,Weekend,Afternoon,Children,94102
1178207,366,2018-08-06 15:40:19.8030,2018-08-06 15:46:25.967,284.0,Yerba Buena Center for the Arts (Howard St at 3rd St),37.78487208436062,-122.40087568759917,66.0,3rd St at Townsend St,37.77874161153677,-122.39274082710837,2053,Subscriber,1991.0,Male,No,6.1,0.1,28,August,06,Monday,15,Weekday,Afternoon,Young Adult,94103
190387,3331,2018-02-03 15:22:58.6250,2018-02-03 16:18:30.299,134.0,Valencia St at 24th St,37.7524278,-122.42062779999999,132.0,24th St at Chattanooga St,37.751819399999995,-122.42661389999999,3664,Customer,,,No,55.52,0.93,0,February,03,Saturday,16,Weekend,Afternoon,Children,94110
372994,331,2018-04-18 17:05:02.6490,2018-04-18 17:10:33.840,3.0,Powell St BART Station (Market St at 4th St),37.78637526861584,-122.40490436553955,30.0,San Francisco Caltrain (Townsend St at 4th St),37.776598,-122.39528200000001,3147,Subscriber,1971.0,Male,No,5.52,0.09,48,April,18,Wednesday,17,Weekday,Afternoon,Adult,94102
1240142,770,2018-09-26 09:12:36.5790,2018-09-26 09:25:27.522,60.0,8th St at Ringold St,37.774520401136854,-122.4094493687153,27.0,Beale St at Harrison St,37.7880593,-122.39186480000001,2550,Subscriber,1995.0,Female,No,12.83,0.21,24,September,26,Wednesday,9,Weekday,Morning,Young Adult,94103
